case_id,year,year,month,day,hour,minute,county,county_name,city,city_name,latitude,longitude,fatalities,route_type,roadway,functional_system,first_harmful_event,lighting,weather
470136,2016,2016,3,5,21,45,5,BENTON (5),0,NOT APPLICABLE,36.06986944,-88.02398889,1,State Highway,SR-191 EVA RD,Major Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470137,2016,2016,3,3,19,0,63,HAMBLEN (63),0,NOT APPLICABLE,36.27351944,-83.12298889,1,U.S. Highway,US-11E SR-34/66 ANDREW JOHNSON,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470138,2016,2016,3,6,21,24,157,SHELBY (157),1620,MEMPHIS,35.23612222,-90.01390278,1,U.S. Highway,US-51 SR-3 THOMAS ST,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470139,2016,2016,3,5,14,22,9,BLOUNT (9),1464,LOUISVILLE,35.82321944,-84.10218889,1,Local Street - Municipality,LOWES FERRY RD,Local,Tree (Standing Only),Daylight,Clear
470140,2016,2016,3,12,4,28,161,STEWART (161),0,NOT APPLICABLE,36.57168889,-87.79066111,1,County Road,CR-JOINER HOLLOW RD,Local,Tree (Standing Only),Dark - Not Lighted,Rain
470141,2016,2016,2,23,19,15,85,HUMPHREYS (85),2530,WAVERLY,36.10466111,-87.7676,1,Local Street - Municipality,E POWERS  BLVD,Local,Tree (Standing Only),Dark - Not Lighted,Rain
470142,2016,2016,3,11,12,18,59,GREENE (59),0,NOT APPLICABLE,36.14483889,-82.69366111,1,State Highway,SR-107 ERWIN HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470143,2016,2016,3,10,15,10,47,FAYETTE (47),0,NOT APPLICABLE,35.30316944,-89.59438056,2,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Daylight,Rain
470144,2016,2016,3,10,99,99,67,HANCOCK (67),0,NOT APPLICABLE,36.5221,-83.24913889,1,County Road,CR-BACK VALLEY RD,Local,Ditch,Dark - Not Lighted,Clear
470145,2016,2016,3,12,9,38,59,GREENE (59),0,NOT APPLICABLE,36.22623056,-83.03563056,1,Interstate,I-81,Interstate,Motor Vehicle In-Transport,Daylight,Clear
470146,2016,2016,3,16,12,35,29,COCKE (29),0,NOT APPLICABLE,35.90811111,-83.22113056,2,State Highway,SR-32 COSBY HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470147,2016,2016,3,16,21,41,37,DAVIDSON (37),1760,NASHVILLE,36.05658889,-86.67606111,1,Interstate,I-24,Interstate,Rollover/Overturn,Dark - Not Lighted,Clear
470148,2016,2016,3,8,6,49,31,COFFEE (31),2470,TULLAHOMA,35.35428056,-86.22426111,1,Local Street - Municipality,W LINCOLN ST,Minor Arterial,Ditch,Daylight,Clear
470149,2016,2016,3,17,14,38,93,KNOX (93),1973,POWELL,36.01908889,-84.03151111,1,Local Street - Municipality,W BEAVER CREEK DR,Major Collector,Utility Pole/Light Support,Daylight,Clear
470150,2016,2016,3,19,4,30,177,WARREN (177),0,NOT APPLICABLE,35.80331111,-85.90866111,1,County Road,CR-SHORT MTN RD,Minor Collector,Rollover/Overturn,Dark - Not Lighted,Clear
470151,2016,2016,2,28,14,25,179,WASHINGTON (179),1250,JOHNSON CITY,36.32108333,-82.36905,1,U.S. Highway,US-11E SR-34/411 JOHN EXUM PKW,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470152,2016,2016,3,12,19,32,97,LAUDERDALE (97),2050,RIPLEY,35.73391944,-89.55923056,1,U.S. Highway,US-51 SR-3/19 JERE B FORD HWY,Principal Arterial - Other,Pedestrian,Dark - Lighted,Rain
470153,2016,2016,3,14,12,31,165,SUMNER (165),0,NOT APPLICABLE,36.35226944,-86.32223056,1,County Road,CR-HARSH LN,Local,Other Fixed Object,Daylight,Clear
470154,2016,2016,3,5,15,15,47,FAYETTE (47),0,NOT APPLICABLE,35.24535,-89.31218889,1,U.S. Highway,US-64 SR-15 FAYETTE ST,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470155,2016,2016,3,15,18,40,55,GILES (55),0,NOT APPLICABLE,35.04246944,-86.95641111,1,State Highway,SR-273 PROSPECT ELKTON RD,Major Collector,Motor Vehicle In-Transport,Dusk,Clear
470156,2016,2016,3,19,14,24,1,ANDERSON (1),440,CLINTON,36.03015556,-84.15662222,1,Local Street - Municipality,OLD EMORY RD,Minor Collector,Guardrail Face,Daylight,Cloudy
470157,2016,2016,3,20,99,99,37,DAVIDSON (37),1760,NASHVILLE,36.07948889,-86.6446,1,U.S. Highway,US-41/70S SR-1 MURFREESBORO RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Rain
470158,2016,2016,3,21,19,36,63,HAMBLEN (63),1700,MORRISTOWN,36.21368056,-83.32048056,1,Local Street - Municipality,WALTER DR,Minor Arterial,Motor Vehicle In-Transport,Dusk,Clear
470159,2016,2016,3,19,12,0,157,SHELBY (157),1620,MEMPHIS,35.16538056,-89.97528056,1,Local Street - Municipality,N HOLLYWOOD ST,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470160,2016,2016,2,14,12,53,37,DAVIDSON (37),1760,NASHVILLE,36.07356111,-86.62021944,1,Local Street - Municipality,ANDERSON RD,Major Collector,Utility Pole/Light Support,Daylight,Rain
470161,2016,2016,3,6,3,22,119,MAURY (119),0,NOT APPLICABLE,35.5181,-87.05521111,1,U.S. Highway,US-31 SR-7 PULASKI HWY,Minor Arterial,Rollover/Overturn,Dark - Not Lighted,Clear
470162,2016,2016,3,14,17,35,155,SEVIER (155),0,NOT APPLICABLE,35.91693889,-83.35291111,1,U.S. Highway,US-411 SR-35 NEWPORT HWY,Minor Arterial,Embankment,Daylight,Cloudy
470163,2016,2016,3,16,20,1,11,BRADLEY (11),0,NOT APPLICABLE,35.18896111,-84.77193056,1,County Road,CR-JULIAN RD,Local,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470164,2016,2016,3,19,99,99,189,WILSON (189),1360,LEBANON,36.18481944,-86.40753889,1,Interstate,I-40,Interstate,Pedestrian,Dark - Not Lighted,Unknown
470165,2016,2016,3,23,17,12,157,SHELBY (157),1620,MEMPHIS,35.10767778,-89.93853889,1,Local Street - Municipality,PARK AVE,Minor Arterial,Pedestrian,Daylight,Clear
470166,2016,2016,3,26,18,29,157,SHELBY (157),1620,MEMPHIS,35.17471389,-89.97652222,1,Local Street - Municipality,CHELSEA AVE,Minor Arterial,Curb,Daylight,Clear
470167,2016,2016,3,11,17,25,59,GREENE (59),0,NOT APPLICABLE,35.97611944,-82.89338056,1,State Highway,SR-107 HOUSTON VALLEY RD,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470168,2016,2016,3,25,16,27,65,HAMILTON (65),0,NOT APPLICABLE,35.02385,-85.3422,1,U.S. Highway,US-11/41/64/72 SR-2 CUMMINGS H,Minor Arterial,Guardrail Face,Daylight,Clear
470169,2016,2016,3,20,9,0,103,LINCOLN (103),0,NOT APPLICABLE,35.01548889,-86.55271111,1,State Highway,SR-278 LINCOLN RD,Major Collector,Tree (Standing Only),Daylight,Clear
470170,2016,2016,3,13,21,57,113,MADISON (113),0,NOT APPLICABLE,35.68153889,-88.74138056,1,Interstate,I-40 RAMP,Interstate,Traffic Sign Support,Dark - Lighted,Cloudy
470172,2016,2016,3,22,12,0,27,CLAY (27),0,NOT APPLICABLE,36.57825,-85.30418889,1,State Highway,SR-294 WILLOW GROVE RD,Major Collector,Mail Box,Daylight,Clear
470173,2016,2016,3,26,22,25,71,HARDIN (71),0,NOT APPLICABLE,35.02538056,-88.2368,1,State Highway,SR-57,Minor Arterial,Other Fixed Object,Dark - Not Lighted,Clear
470174,2016,2016,3,27,21,0,93,KNOX (93),0,NOT APPLICABLE,36.05928056,-83.98168889,1,State Highway,SR-131 E EMORY RD,Minor Arterial,Pedestrian,Dark - Lighted,Cloudy
470175,2016,2016,3,29,13,15,9,BLOUNT (9),0,NOT APPLICABLE,35.72245,-84.00081111,1,Local Street - Municipality,OLD NILES FERRY RD,Major Collector,Embankment,Daylight,Clear
470176,2016,2016,3,30,99,99,113,MADISON (113),0,NOT APPLICABLE,35.74921944,-88.7924,1,County Road,CR-BARNETT RD,Local,Rollover/Overturn,Dark - Not Lighted,Clear
470177,2016,2016,3,16,8,42,37,DAVIDSON (37),1760,NASHVILLE,36.08931944,-86.65013056,1,U.S. Highway,US-41/70S SR-1 MURFREESBORO RD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470178,2016,2016,3,26,1,0,173,UNION (173),0,NOT APPLICABLE,36.34428056,-83.7864,1,County Road,CR-SHARPS CHAPEL RD,Minor Collector,Mail Box,Dark - Not Lighted,Clear
470179,2016,2016,3,28,2,15,149,RUTHERFORD (149),2250,SMYRNA,35.98621944,-86.53018889,1,Local Street - Municipality,ROCK SPRINGS RD,Major Collector,Utility Pole/Light Support,Dark - Not Lighted,Cloudy
470180,2016,2016,3,29,13,18,93,KNOX (93),1300,KNOXVILLE,35.94143056,-84.0605,1,Local Street - Municipality,N. GALLAHER VIEW RD NW,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470181,2016,2016,3,30,16,38,59,GREENE (59),0,NOT APPLICABLE,36.13506944,-82.70331111,1,County Road,CR-CHESTNUT RIDGE RD,Local,Rollover/Overturn,Daylight,Clear
470182,2016,2016,2,28,7,30,157,SHELBY (157),1620,MEMPHIS,35.1066,-89.89541111,1,Local Street - Municipality,PARK AVE,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470183,2016,2016,3,15,17,36,9,BLOUNT (9),0,NOT APPLICABLE,35.8293,-83.8042,1,U.S. Highway,US-411 SR-35 SEVIERVILLE RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470184,2016,2016,3,30,15,40,147,ROBERTSON (147),0,NOT APPLICABLE,36.6141,-86.742,1,County Road,CR-S LAMONT RD,Minor Collector,Tree (Standing Only),Daylight,Clear
470185,2016,2016,3,31,22,10,173,UNION (173),0,NOT APPLICABLE,36.29596111,-83.97743056,1,Other,BEAR RIDGE RD,Local,Fence,Dark - Not Lighted,Rain
470186,2016,2016,3,28,23,27,181,WAYNE (181),430,CLIFTON,35.38863889,-87.97086944,1,State Highway,SR-128 LINDEN HWY,Major Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470187,2016,2016,3,31,17,34,119,MAURY (119),1730,MT PLEASANT,35.5647,-87.16243056,1,State Highway,SR-243 N MAIN ST,Major Collector,Utility Pole/Light Support,Daylight,Sleet or Hail
470188,2016,2016,3,25,9,52,43,DICKSON (43),0,NOT APPLICABLE,36.0092,-87.33015,1,State Highway,SR-46 HWY 46,Minor Arterial,Motor Vehicle In-Transport,Daylight,Cloudy
470189,2016,2016,4,1,6,53,51,FRANKLIN (51),2600,WINCHESTER,35.16718056,-86.07443056,1,U.S. Highway,US-64 SR-433 VETERANS MEMORIAL,Principal Arterial - Other,Ditch,Daylight,Clear
470190,2016,2016,3,24,5,57,157,SHELBY (157),1620,MEMPHIS,35.07871389,-89.90630556,1,Interstate,I-240,Interstate,Pedestrian,Dark - Not Lighted,Clear
470191,2016,2016,3,25,15,22,85,HUMPHREYS (85),0,NOT APPLICABLE,36.09668889,-87.5823,1,U.S. Highway,US-70 SR-1 HWY 70 E,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470192,2016,2016,4,3,21,17,51,FRANKLIN (51),820,ESTILL SPRINGS,35.31378889,-86.16623056,1,U.S. Highway,US-41A SR-16 MAIN ST TULLAHOMA,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
470193,2016,2016,4,4,10,40,37,DAVIDSON (37),1760,NASHVILLE,36.06508889,-86.71731944,1,U.S. Highway,US-31A/41A SR-11 NOLENSVILLE P,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470194,2016,2016,4,5,9,4,93,KNOX (93),1300,KNOXVILLE,35.91447778,-84.12340833,1,State Highway,SR-162 PELLISSIPPI PKWY RAMP,Principal Arterial - Other Freeways and Expressways,Bridge Pier or Support,Daylight,Clear
470195,2016,2016,3,31,22,40,71,HARDIN (71),0,NOT APPLICABLE,35.03266111,-88.26103056,1,County Road,CR-RED SULPHUR RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Cloudy
470196,2016,2016,3,31,12,10,119,MAURY (119),0,NOT APPLICABLE,35.67348889,-87.03836944,2,County Road,CR-THETA PK,Minor Collector,Fence,Daylight,Cloudy
470198,2016,2016,4,7,19,0,149,RUTHERFORD (149),0,NOT APPLICABLE,35.7696,-86.4293,1,County Road,CR- BARFIELD-CRESCENT RD,Minor Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
470199,2016,2016,3,30,8,30,17,CARROLL (17),0,NOT APPLICABLE,36.0309,-88.35431111,1,County Road,CR-NORTHWOOD DR,Minor Collector,Railway Vehicle,Daylight,Cloudy
470200,2016,2016,4,6,4,20,107,MCMINN (107),0,NOT APPLICABLE,35.41951944,-84.65433889,1,State Highway,SR-39 RICEVILLE DECATUR ETOWAH,Major Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470201,2016,2016,4,7,18,27,31,COFFEE (31),0,NOT APPLICABLE,35.34775,-86.02306944,1,State Highway,SR-127 WINCHESTER HWY,Major Collector,Ditch,Daylight,Clear
470202,2016,2016,3,25,17,28,177,WARREN (177),0,NOT APPLICABLE,35.7548,-85.9141,1,State Highway,SR-287 W GREEN HILL RD,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470203,2016,2016,3,24,1,48,157,SHELBY (157),1620,MEMPHIS,35.16869167,-89.85231389,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Lighted,Clear
470204,2016,2016,4,9,4,20,29,COCKE (29),0,NOT APPLICABLE,35.87388056,-83.21908056,1,State Highway,SR-73 WILTON SPRINGS RD,Minor Arterial,Mail Box,Dark - Not Lighted,Clear
470205,2016,2016,4,12,12,38,163,SULLIVAN (163),1280,KINGSPORT,36.46293333,-82.50316111,1,Local Street - Municipality,LEBANON RD,Minor Arterial,Tree (Standing Only),Daylight,Clear
470206,2016,2016,4,9,0,36,157,SHELBY (157),0,NOT APPLICABLE,35.32623889,-89.99281389,1,County Road,CR-WOODSTOCK-CUBA RD,Minor Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470207,2016,2016,4,10,18,1,125,MONTGOMERY (125),0,NOT APPLICABLE,36.49568889,-87.1745,1,Interstate,I-24,Interstate,Rollover/Overturn,Daylight,Clear
470208,2016,2016,3,19,21,23,37,DAVIDSON (37),1760,NASHVILLE,36.17358889,-86.60215,1,State Highway,SR-45 OLD HICKORY BLVD,Principal Arterial - Other,Rollover/Overturn,Dark - Lighted,Clear
470209,2016,2016,3,21,5,59,65,HAMILTON (65),400,CHATTANOOGA,35.01123056,-85.21541944,1,U.S. Highway,US-11/64 SR-2 BRAINERD RD,Principal Arterial - Other,Utility Pole/Light Support,Dark - Lighted,Clear
470210,2016,2016,4,7,22,40,45,DYER (45),0,NOT APPLICABLE,36.08841111,-89.27691944,1,County Road,CR-827 ROELLEN NEWBERN RD,Minor Collector,Fence,Dark - Not Lighted,Clear
470211,2016,2016,4,11,23,30,25,CLAIBORNE (25),0,NOT APPLICABLE,36.41393056,-83.65898889,1,State Highway,SR-33,Minor Arterial,Guardrail Face,Dark - Not Lighted,Cloudy
470212,2016,2016,4,17,2,22,149,RUTHERFORD (149),0,NOT APPLICABLE,35.76821111,-86.40296111,1,State Highway,SR-40 SHELBYVILLE PK,Principal Arterial - Other,Embankment,Dark - Not Lighted,Clear
470213,2016,2016,3,26,0,8,73,HAWKINS (73),315,BULLS GAP,36.27495,-83.07081111,1,State Highway,SR-66 N MAIN ST,Minor Arterial,Rollover/Overturn,Dark - Not Lighted,Clear
470214,2016,2016,4,10,21,42,157,SHELBY (157),1348,LAKELAND,35.2364,-89.7151,2,Interstate,I-40 ISAAC HAYES MEMORIAL HWY,Interstate,Tree (Standing Only),Dark - Not Lighted,Clear
470215,2016,2016,4,6,10,31,147,ROBERTSON (147),0,NOT APPLICABLE,36.58905,-86.76436944,1,State Highway,SR-49,Major Collector,Rollover/Overturn,Daylight,Severe Crosswinds
470216,2016,2016,4,5,9,20,53,GIBSON (53),0,NOT APPLICABLE,36.11005,-88.85758889,3,State Highway,SR-105 BROECK CUMMINGS HWY,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470217,2016,2016,4,9,22,20,55,GILES (55),0,NOT APPLICABLE,35.13446111,-86.98326944,1,U.S. Highway,US-31 SR-7 ELKTON HWY,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Clear
470218,2016,2016,4,9,22,59,59,GREENE (59),0,NOT APPLICABLE,36.17883056,-83.08081111,1,State Highway,SR-348 MCDONALD RD,Major Collector,Utility Pole/Light Support,Dark - Not Lighted,Clear
470219,2016,2016,4,9,17,5,77,HENDERSON (77),0,NOT APPLICABLE,35.44763056,-88.24688889,1,County Road,CR-SOURTHERN RD,Local,Motor Vehicle In-Transport,Daylight,Clear
470220,2016,2016,4,10,16,30,139,POLK (139),0,NOT APPLICABLE,35.11148056,-84.67168056,1,U.S. Highway,US-64/74 SR-40 US-HWY 64,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Cloudy
470221,2016,2016,4,16,6,15,73,HAWKINS (73),0,NOT APPLICABLE,36.36853056,-83.00416944,1,County Road,CR-OLD HWY 70 TRAIL OF THE LON,Local,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470222,2016,2016,3,16,18,1,13,CAMPBELL (13),350,CARYVILLE,36.29121111,-84.21311111,1,State Highway,SR-116 JOHN MCGHEE BLVD,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470223,2016,2016,4,16,3,50,157,SHELBY (157),1620,MEMPHIS,35.19142778,-89.89216389,1,Local Street - Municipality,RALEIGH-LAGRANGE RD,Minor Arterial,Curb,Dark - Lighted,Clear
470224,2016,2016,4,17,20,4,93,KNOX (93),0,NOT APPLICABLE,36.06341111,-83.81155,1,County Road,CR-ELLISTOWN RD,Minor Collector,Mail Box,Dark - Not Lighted,Clear
470225,2016,2016,4,16,7,55,93,KNOX (93),0,NOT APPLICABLE,35.88841111,-83.93686111,1,State Highway,SR-168 W GOVERNOR JOHN SEVIER,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470226,2016,2016,4,10,15,13,157,SHELBY (157),1620,MEMPHIS,35.183,-89.93505833,1,State Highway,SR-14 JACKSON AVE,Principal Arterial - Other,Pedestrian,Daylight,Clear
470227,2016,2016,4,18,99,99,103,LINCOLN (103),840,FAYETTEVILLE,35.1174,-86.57038056,1,State Highway,SR-110 ARDMORE HWY,Minor Arterial,Tree (Standing Only),Daylight,Clear
470228,2016,2016,3,6,19,59,93,KNOX (93),0,NOT APPLICABLE,36.02378889,-83.7157,1,U.S. Highway,US-25W/70 SR-9 ASHVILLE HWY,Major Collector,Ditch,Dark - Not Lighted,Clear
470229,2016,2016,4,17,20,30,157,SHELBY (157),1620,MEMPHIS,35.07155556,-89.94646111,1,U.S. Highway,US-78 SR-4 LAMAR AVE,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470230,2016,2016,4,14,11,40,125,MONTGOMERY (125),410,CLARKSVILLE,36.57203889,-87.25753889,1,Interstate,I-24,Interstate,Embankment,Daylight,Clear
470231,2016,2016,4,16,20,30,77,HENDERSON (77),0,NOT APPLICABLE,35.46663889,-88.30521944,1,State Highway,SR-104,Major Collector,Culvert,Dark - Not Lighted,Clear
470232,2016,2016,4,17,16,15,77,HENDERSON (77),0,NOT APPLICABLE,35.57405,-88.45923056,1,State Highway,SR-22 HWY 22A,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470233,2016,2016,3,25,14,20,35,CUMBERLAND (35),0,NOT APPLICABLE,35.88403889,-85.08746944,1,State Highway,SR-101 LANTANA RD,Minor Arterial,Fence,Daylight,Clear
470234,2016,2016,4,17,4,12,149,RUTHERFORD (149),2250,SMYRNA,35.958,-86.49776111,1,State Highway,SR-102 LEE VICTORY PKWY RAMP,Minor Arterial,Bridge Rail (Includes parapet),Dark - Lighted,Clear
470235,2016,2016,3,25,20,46,165,SUMNER (165),0,NOT APPLICABLE,36.5147,-86.26391111,2,U.S. Highway,US-231/31E SR-6 HWY 31E,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470236,2016,2016,4,20,19,31,45,DYER (45),710,DYERSBURG,36.08891111,-89.38215,1,County Road,CR-MILLSFIELD HWY,Minor Collector,Motor Vehicle In-Transport,Dark - Lighted,Rain
470237,2016,2016,3,22,22,10,157,SHELBY (157),1620,MEMPHIS,35.14534444,-89.74921111,1,Local Street - Municipality,ROCKY WOODS DR,Local,Tree (Standing Only),Dark - Lighted,Clear
470238,2016,2016,4,15,6,15,55,GILES (55),0,NOT APPLICABLE,35.28186111,-87.03038889,1,U.S. Highway,US-31 SR-7 COLUMBIA HWY,Minor Arterial,Ditch,Dawn,Clear
470239,2016,2016,4,19,5,26,185,WHITE (185),0,NOT APPLICABLE,35.95368056,-85.29483056,1,U.S. Highway,US-70 SR-1 CROSSVILLE HWY,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470240,2016,2016,4,18,16,11,157,SHELBY (157),1620,MEMPHIS,35.03559167,-89.99603333,1,Local Street - Municipality,R. RAINES RD,Minor Arterial,Pedestrian,Daylight,Clear
470241,2016,2016,4,14,7,0,47,FAYETTE (47),0,NOT APPLICABLE,35.14405,-89.46798056,1,County Road,CR-BOBBITT RD,Minor Collector,Embankment,Daylight,Clear
470242,2016,2016,4,17,22,41,65,HAMILTON (65),2260,SODDY DAISY,35.30013056,-85.14678889,1,Local Street - Municipality,OLD DAYTON PK,Local,Guardrail Face,Dark - Lighted,Clear
470243,2016,2016,4,21,5,23,111,MACON (111),0,NOT APPLICABLE,36.52361944,-86.15041944,1,State Highway,SR-52 HWY 52W,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470244,2016,2016,4,20,18,35,25,CLAIBORNE (25),0,NOT APPLICABLE,36.50525,-83.71561944,1,Other,EARLS HOLLOW RD,Local,Rollover/Overturn,Daylight,Clear
470245,2016,2016,4,25,1,52,157,SHELBY (157),1620,MEMPHIS,35.17575278,-89.89696667,1,State Highway,SR-204 COVINGTON PK,Principal Arterial - Other,Traffic Sign Support,Dark - Lighted,Clear
470246,2016,2016,4,23,23,0,177,WARREN (177),0,NOT APPLICABLE,35.7384,-85.74395,1,County Road,CR-FRANCIS FERRY RD,Minor Collector,Rollover/Overturn,Dark - Not Lighted,Clear
470247,2016,2016,4,9,22,23,189,WILSON (189),1360,LEBANON,36.18316944,-86.29198056,2,Interstate,I-40,Interstate,Rollover/Overturn,Dark - Not Lighted,Clear
470248,2016,2016,4,21,10,55,157,SHELBY (157),1620,MEMPHIS,35.13463889,-89.840375,1,Local Street - Municipality,WALNUT GROVE RD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470249,2016,2016,4,25,4,49,125,MONTGOMERY (125),410,CLARKSVILLE,36.59206111,-87.41632222,1,U.S. Highway,US-41A SR-12 FT CAMPBELL BLVD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470250,2016,2016,4,20,7,0,123,MONROE (123),0,NOT APPLICABLE,35.32955,-84.29515,2,State Highway,SR-68,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470251,2016,2016,4,19,0,47,187,WILLIAMSON (187),0,NOT APPLICABLE,35.9261,-87.0382,1,County Road,CR-OLD HWY 96 W,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Clear
470252,2016,2016,4,14,8,37,155,SEVIER (155),0,NOT APPLICABLE,35.86246111,-83.76975,1,U.S. Highway,US-411 SR-35 MARYVILLE HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470254,2016,2016,4,19,3,15,13,CAMPBELL (13),1240,JELLICO,36.57968056,-84.1106,1,Interstate,I-75,Interstate,"Post, Pole or Other Supports",Dark - Not Lighted,Clear
470255,2016,2016,4,30,16,32,3,BEDFORD (3),0,NOT APPLICABLE,35.42458889,-86.28138889,1,U.S. Highway,US-41A SR-16,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Cloudy
470256,2016,2016,5,1,18,45,157,SHELBY (157),1620,MEMPHIS,35.12440833,-90.04846944,1,U.S. Highway,US-64/70 SR-1 E.H. CRUMP BLVD,Principal Arterial - Other,Non-Motorist on Personal Conveyance,Daylight,Clear
470257,2016,2016,4,30,13,50,157,SHELBY (157),1620,MEMPHIS,35.25466667,-89.93824444,1,Local Street - Municipality,ROYAL RIDGE DR,Local,Parked Motor Vehicle,Daylight,Clear
470258,2016,2016,4,21,15,45,1,ANDERSON (1),0,NOT APPLICABLE,36.13693889,-84.18915,1,County Road,CR-DUTCH VALLEY RD,Minor Collector,Motor Vehicle In-Transport,Daylight,Cloudy
470259,2016,2016,4,25,17,6,11,BRADLEY (11),0,NOT APPLICABLE,35.29796944,-84.81143889,1,Interstate,I-75,Interstate,Tree (Standing Only),Daylight,Clear
470260,2016,2016,4,28,10,30,99,LAWRENCE (99),1350,LAWRENCEBURG,35.26283056,-87.3175,1,Local Street - Municipality,GERI ST,Major Collector,Non-Motorist on Personal Conveyance,Daylight,Clear
470261,2016,2016,4,26,22,18,125,MONTGOMERY (125),410,CLARKSVILLE,36.50471944,-87.35648889,1,U.S. Highway,US-41ABP SR-12 ASHLAND RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Rain
470262,2016,2016,4,29,23,21,157,SHELBY (157),1620,MEMPHIS,35.1929,-89.79666111,1,Interstate,I-40 ISAAC HAYES MEMORIAL HWY,Interstate,Pedestrian,Dark - Lighted,Rain
470263,2016,2016,4,30,17,0,119,MAURY (119),2350,SPRING HILL,35.73431111,-86.95275,1,U.S. Highway,US-31 SR-6 MAIN ST NASHVILLE H,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470264,2016,2016,5,2,17,30,93,KNOX (93),1300,KNOXVILLE,36.028475,-83.87310278,1,Local Street - Municipality,MILLERTOWN PKWY,Minor Arterial,Mail Box,Daylight,Rain
