mstrrecnbr,collision_ts,year,county,countystat,crash,crash_type,fatalities,non_motorists,commercial,fatal_c,nonmotor_c,truck_c,fatalc,serious_injuries,ped,bike,lighting,weather,first_harmful_event,latitude,longitude,in_city,src_layer
101719296,2017-08-03,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96312,-86.81897,True,Crashes_2010_2019_MPO
102314836,2019-02-22,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03398,-86.78341,True,Crashes_2010_2019_MPO
101321831,2016-08-06,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04342,-86.71304,False,Crashes_2010_2019_MPO
100267886,2012-12-17,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.995,-86.77287,True,Crashes_2010_2019_MPO
101979050,2018-04-15,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99587,-86.79757,True,Crashes_2010_2019_MPO
100257371,2012-11-24,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03618,-86.87218,False,Crashes_2010_2019_MPO
102147504,2018-09-15,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97936,-86.67973,False,Crashes_2010_2019_MPO
102489824,2019-08-27,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94096,-86.81635,False,Crashes_2010_2019_MPO
100826767,2015-04-30,2015,,19.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,36.03751,-86.78652,False,Crashes_2010_2019_MPO
101748168,2017-09-01,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96562,-86.70619,True,Crashes_2010_2019_MPO
100405531,2013-11-15,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99628,-86.78673,True,Crashes_2010_2019_MPO
102405835,2019-05-31,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03225,-86.78933,True,Crashes_2010_2019_MPO
102481827,2019-08-19,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03303,-86.77349,False,Crashes_2010_2019_MPO
101642323,2017-05-12,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00318,-86.74259,True,Crashes_2010_2019_MPO
100996057,2015-10-25,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03189,-86.7603,False,Crashes_2010_2019_MPO
100637873,2014-10-03,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04542,-86.71317,False,Crashes_2010_2019_MPO
101662197,2017-05-27,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04081,-86.78257,False,Crashes_2010_2019_MPO
100354655,2013-07-15,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96172,-86.80191,True,Crashes_2010_2019_MPO
100412305,2013-11-28,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00254,-86.83819,False,Crashes_2010_2019_MPO
101939775,2018-03-10,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93041,-86.86403,False,Crashes_2010_2019_MPO
102570173,2019-11-16,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.00706,-86.78785,True,Crashes_2010_2019_MPO
102539405,2019-10-11,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96095,-86.68066,False,Crashes_2010_2019_MPO
100386250,2013-10-02,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94068,-86.83938,False,Crashes_2010_2019_MPO
101712450,2017-07-26,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04054,-86.77629,False,Crashes_2010_2019_MPO
102448066,2019-07-15,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96458,-86.81449,False,Crashes_2010_2019_MPO
100342735,2013-06-15,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9954,-86.7978,True,Crashes_2010_2019_MPO
100657975,2014-10-23,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9583,-86.80229,False,Crashes_2010_2019_MPO
102523987,2019-09-29,2019,,19.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,36.0522,-86.74309,False,Crashes_2010_2019_MPO
100362237,2013-08-03,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95801,-86.80257,False,Crashes_2010_2019_MPO
100167546,2012-04-09,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96683,-86.80899,True,Crashes_2010_2019_MPO
102548467,2019-10-25,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94782,-86.81975,False,Crashes_2010_2019_MPO
100981541,2015-10-18,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92641,-86.82447,False,Crashes_2010_2019_MPO
102146012,2018-09-15,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0453,-86.70168,False,Crashes_2010_2019_MPO
101283674,2016-07-11,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94735,-86.8513,False,Crashes_2010_2019_MPO
100405823,2013-11-16,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97102,-86.72644,True,Crashes_2010_2019_MPO
102598757,2019-12-15,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04027,-86.7682,False,Crashes_2010_2019_MPO
100922527,2015-08-13,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03122,-86.78991,True,Crashes_2010_2019_MPO
101686217,2017-06-29,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02441,-86.70054,False,Crashes_2010_2019_MPO
101238476,2016-06-03,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04543,-86.70361,False,Crashes_2010_2019_MPO
101391747,2016-09-28,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03744,-86.78585,False,Crashes_2010_2019_MPO
102567971,2019-11-14,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97302,-86.80523,True,Crashes_2010_2019_MPO
102353917,2019-04-08,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05322,-86.69018,False,Crashes_2010_2019_MPO
10569341,2010-05-25,2010,,19.0,,,0,0, ,0.0,0.0,0.0,,,,,,,,36.035849,-86.7617,False,Crashes_2010_2019_MPO
100404143,2013-11-12,2013,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.93581,-86.81814,False,Crashes_2010_2019_MPO
101500051,2017-01-09,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05138,-86.71432,False,Crashes_2010_2019_MPO
101196299,2016-05-16,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98381,-86.67901,False,Crashes_2010_2019_MPO
101861804,2017-12-17,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93595,-86.82532,False,Crashes_2010_2019_MPO
100265459,2012-12-12,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93431,-86.86112,False,Crashes_2010_2019_MPO
100643996,2014-10-15,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99924,-86.80919,True,Crashes_2010_2019_MPO
102365116,2019-04-18,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01575,-86.82116,True,Crashes_2010_2019_MPO
101604560,2017-04-05,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0473,-86.86274,False,Crashes_2010_2019_MPO
101356446,2016-09-08,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04779,-86.77593,False,Crashes_2010_2019_MPO
101931157,2018-03-02,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96601,-86.80652,True,Crashes_2010_2019_MPO
102538549,2019-10-15,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04565,-86.77833,False,Crashes_2010_2019_MPO
100964369,2015-09-21,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98524,-86.72921,True,Crashes_2010_2019_MPO
102220183,2018-11-22,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9583,-86.8023,False,Crashes_2010_2019_MPO
101589649,2017-03-21,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94943,-86.81956,False,Crashes_2010_2019_MPO
101133831,2016-03-14,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9256,-86.87245,False,Crashes_2010_2019_MPO
101455761,2016-11-21,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0453,-86.71399,False,Crashes_2010_2019_MPO
100755215,2015-03-02,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99736,-86.79443,True,Crashes_2010_2019_MPO
101910032,2018-02-08,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04001,-86.74347,False,Crashes_2010_2019_MPO
100883088,2015-07-08,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0442,-86.781,False,Crashes_2010_2019_MPO
102336424,2019-03-20,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.046,-86.71334,False,Crashes_2010_2019_MPO
102224948,2018-11-26,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02264,-86.71221,False,Crashes_2010_2019_MPO
100547676,2014-06-06,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03576,-86.78734,True,Crashes_2010_2019_MPO
100837498,2015-05-20,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03872,-86.73094,False,Crashes_2010_2019_MPO
102217998,2018-11-19,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92957,-86.84187,False,Crashes_2010_2019_MPO
101659425,2017-05-30,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03336,-86.78872,True,Crashes_2010_2019_MPO
102253648,2018-12-20,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96174,-86.80191,True,Crashes_2010_2019_MPO
101121267,2016-02-23,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95943,-86.80185,False,Crashes_2010_2019_MPO
101246025,2016-06-14,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96822,-86.81008,True,Crashes_2010_2019_MPO
100594204,2014-08-10,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9583,-86.80229,False,Crashes_2010_2019_MPO
101989719,2018-04-26,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.034055,-86.795266,True,Crashes_2010_2019_MPO
102450868,2019-07-18,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95722,-86.81646,False,Crashes_2010_2019_MPO
101118228,2016-02-18,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04001,-86.74347,False,Crashes_2010_2019_MPO
100352113,2013-07-08,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03448,-86.78807,True,Crashes_2010_2019_MPO
101181448,2016-04-25,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04645,-86.71339,False,Crashes_2010_2019_MPO
100799037,2015-03-28,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95418,-86.81255,False,Crashes_2010_2019_MPO
101665746,2017-05-31,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02735,-86.79204,True,Crashes_2010_2019_MPO
102470542,2019-08-07,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99145,-86.68373,False,Crashes_2010_2019_MPO
101432303,2016-11-05,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03489,-86.72799,False,Crashes_2010_2019_MPO
100936960,2015-08-19,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04163,-86.74759,False,Crashes_2010_2019_MPO
100719203,2015-01-08,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9498,-86.81328,False,Crashes_2010_2019_MPO
102301522,2019-02-09,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92738,-86.8687,False,Crashes_2010_2019_MPO
100481858,2014-04-02,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95878,-86.80441,False,Crashes_2010_2019_MPO
102195134,2018-10-30,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94334,-86.80977,False,Crashes_2010_2019_MPO
101331253,2016-08-19,2016,,19.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.05016,-86.77516,False,Crashes_2010_2019_MPO
101080144,2016-01-19,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96622,-86.80757,True,Crashes_2010_2019_MPO
100826608,2015-05-01,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97694,-86.77,True,Crashes_2010_2019_MPO
101092246,2016-01-21,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04533,-86.7021,False,Crashes_2010_2019_MPO
102300901,2019-02-08,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98143,-86.84604,False,Crashes_2010_2019_MPO
101858472,2017-12-14,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05304,-86.6767,False,Crashes_2010_2019_MPO
100802945,2015-04-05,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04229,-86.71283,False,Crashes_2010_2019_MPO
100590764,2014-08-03,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96199,-86.81514,False,Crashes_2010_2019_MPO
101847763,2017-12-04,2017,,19.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,36.04639,-86.71195,False,Crashes_2010_2019_MPO
100915034,2015-07-31,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01311,-86.80145,True,Crashes_2010_2019_MPO
101988035,2018-04-24,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96631,-86.81134,False,Crashes_2010_2019_MPO
102016982,2018-05-20,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04521,-86.74394,False,Crashes_2010_2019_MPO
102521786,2019-09-27,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04035,-86.7452,False,Crashes_2010_2019_MPO
101643350,2017-05-13,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03672,-86.7868,False,Crashes_2010_2019_MPO
102269173,2019-01-07,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.98381,-86.72184,True,Crashes_2010_2019_MPO
100547055,2014-05-30,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94027,-86.81684,False,Crashes_2010_2019_MPO
100484601,2014-04-10,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01625,-86.78591,True,Crashes_2010_2019_MPO
101130920,2016-03-09,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94687,-86.82178,False,Crashes_2010_2019_MPO
101689414,2017-07-01,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0421,-86.70332,False,Crashes_2010_2019_MPO
100695273,2014-11-23,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04666,-86.72508,False,Crashes_2010_2019_MPO
102238274,2018-12-07,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95209,-86.81805,False,Crashes_2010_2019_MPO
102354914,2019-04-09,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03331,-86.78841,True,Crashes_2010_2019_MPO
101363917,2016-09-17,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96498,-86.72754,True,Crashes_2010_2019_MPO
102460894,2019-07-28,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04128,-86.72487,False,Crashes_2010_2019_MPO
102243365,2018-12-11,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97241,-86.67846,False,Crashes_2010_2019_MPO
102538603,2019-10-15,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94833,-86.81976,False,Crashes_2010_2019_MPO
100593994,2014-08-08,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9649,-86.81547,True,Crashes_2010_2019_MPO
102302096,2019-02-09,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97325,-86.83299,True,Crashes_2010_2019_MPO
100319999,2013-04-22,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94804,-86.8077,False,Crashes_2010_2019_MPO
102380306,2019-05-04,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94608,-86.82604,False,Crashes_2010_2019_MPO
100330109,2013-05-15,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92924,-86.83968,False,Crashes_2010_2019_MPO
100374085,2013-08-30,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97107,-86.67836,False,Crashes_2010_2019_MPO
101805053,2017-10-27,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93684,-86.76806,False,Crashes_2010_2019_MPO
101424903,2016-10-27,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94511,-86.87828,False,Crashes_2010_2019_MPO
100304159,2013-03-15,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99671,-86.79041,True,Crashes_2010_2019_MPO
100806633,2015-04-10,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94687,-86.82178,False,Crashes_2010_2019_MPO
102346715,2019-03-31,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93554,-86.82354,False,Crashes_2010_2019_MPO
100552311,2014-06-17,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96764,-86.80708,True,Crashes_2010_2019_MPO
101186039,2016-05-02,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93191,-86.79441,False,Crashes_2010_2019_MPO
101331996,2016-08-19,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92295,-86.87113,False,Crashes_2010_2019_MPO
10379071,2011-02-24,2011,,19.0,,,0,0, ,0.0,0.0,0.0,,,,,,,,36.052757,-86.686643,False,Crashes_2010_2019_MPO
100595175,2014-08-13,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92691,-86.78527,False,Crashes_2010_2019_MPO
102049938,2018-06-21,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93446,-86.81991,False,Crashes_2010_2019_MPO
102539006,2019-10-16,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93374,-86.81767,False,Crashes_2010_2019_MPO
102600421,2019-12-16,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.95211,-86.81819,False,Crashes_2010_2019_MPO
102482778,2019-08-20,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93364,-86.86162,False,Crashes_2010_2019_MPO
101780709,2017-10-04,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02484,-86.74237,False,Crashes_2010_2019_MPO
102505252,2019-09-10,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0522,-86.74309,False,Crashes_2010_2019_MPO
101596428,2017-03-28,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96507,-86.79501,True,Crashes_2010_2019_MPO
100718775,2015-01-07,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.033367,-86.781448,True,Crashes_2010_2019_MPO
102552173,2019-10-29,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04061,-86.71278,False,Crashes_2010_2019_MPO
101779480,2017-10-02,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04652,-86.8593,False,Crashes_2010_2019_MPO
100372639,2013-08-29,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93138,-86.87766,False,Crashes_2010_2019_MPO
101360658,2016-09-07,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03956,-86.86945,False,Crashes_2010_2019_MPO
102522018,2019-09-27,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99563,-86.68808,False,Crashes_2010_2019_MPO
100394289,2013-10-21,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94334,-86.80979,False,Crashes_2010_2019_MPO
101360149,2016-09-13,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01614,-86.71492,False,Crashes_2010_2019_MPO
101786102,2017-10-08,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96763,-86.81857,True,Crashes_2010_2019_MPO
100853035,2015-05-31,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04441,-86.78037,False,Crashes_2010_2019_MPO
102329238,2019-03-13,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04027,-86.76836,False,Crashes_2010_2019_MPO
101477039,2016-12-14,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03444,-86.78809,True,Crashes_2010_2019_MPO
102511647,2019-09-17,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03749,-86.78506,False,Crashes_2010_2019_MPO
100756238,2015-03-02,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96682,-86.68497,False,Crashes_2010_2019_MPO
101703701,2017-07-17,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96798,-86.81833,True,Crashes_2010_2019_MPO
100550547,2014-06-12,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92531,-86.87513,False,Crashes_2010_2019_MPO
101061525,2015-12-17,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.962,-86.8018,True,Crashes_2010_2019_MPO
101936664,2018-03-07,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03175,-86.78961,True,Crashes_2010_2019_MPO
101420940,2016-10-23,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04481,-86.84895,False,Crashes_2010_2019_MPO
100908352,2015-07-18,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94428,-86.81993,False,Crashes_2010_2019_MPO
101919532,2018-02-18,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.0374,-86.78657,False,Crashes_2010_2019_MPO
102403057,2019-05-28,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94693,-86.85161,False,Crashes_2010_2019_MPO
102009931,2018-05-13,2018,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.02519,-86.72324,False,Crashes_2010_2019_MPO
100418505,2013-12-12,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94689,-86.85175,False,Crashes_2010_2019_MPO
100719210,2015-01-08,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99546,-86.77835,True,Crashes_2010_2019_MPO
101050744,2015-12-16,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97703,-86.72558,True,Crashes_2010_2019_MPO
100429465,2014-01-10,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99107,-86.77834,True,Crashes_2010_2019_MPO
100269233,2012-12-20,2012,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.96665,-86.80941,True,Crashes_2010_2019_MPO
102543655,2019-10-20,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03983,-86.74101,False,Crashes_2010_2019_MPO
101396662,2016-10-05,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93812,-86.82194,False,Crashes_2010_2019_MPO
100418575,2013-12-12,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93117,-86.79409,False,Crashes_2010_2019_MPO
100658503,2014-10-24,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92641,-86.82446,False,Crashes_2010_2019_MPO
100552082,2014-06-16,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.01427,-86.80888,True,Crashes_2010_2019_MPO
100508316,2014-05-13,2014,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9346,-86.82002,False,Crashes_2010_2019_MPO
102452239,2019-07-19,2019,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.97334,-86.83305,True,Crashes_2010_2019_MPO
101846145,2017-12-01,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.99774,-86.79817,True,Crashes_2010_2019_MPO
100682910,2014-11-19,2014,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.05366,-86.7149,False,Crashes_2010_2019_MPO
100919635,2015-08-08,2015,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.9912,-86.68349,False,Crashes_2010_2019_MPO
101576907,2017-03-08,2017,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93953,-86.81684,False,Crashes_2010_2019_MPO
101432956,2016-11-06,2016,,19.0,,,0,1,N,0.0,1.0,0.0,,,,,,,,36.00096,-86.69194,False,Crashes_2010_2019_MPO
101096480,2016-01-30,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03575,-86.67833,False,Crashes_2010_2019_MPO
100173398,2012-04-25,2012,,94.0,,,0,0,Y,0.0,0.0,1.0,,,,,,,,35.96712,-86.80726,True,Crashes_2010_2019_MPO
101937161,2018-03-06,2018,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.93449,-86.81971,False,Crashes_2010_2019_MPO
101825215,2017-11-14,2017,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03742,-86.79045,False,Crashes_2010_2019_MPO
100364292,2013-08-07,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94816,-86.81784,False,Crashes_2010_2019_MPO
101077436,2016-01-14,2016,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94311,-86.82061,False,Crashes_2010_2019_MPO
100736987,2015-02-13,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92738,-86.86871,False,Crashes_2010_2019_MPO
100948481,2015-09-10,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92254,-86.87194,False,Crashes_2010_2019_MPO
100387062,2013-10-03,2013,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.94255,-86.84249,False,Crashes_2010_2019_MPO
102335038,2019-03-19,2019,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.03648,-86.78692,False,Crashes_2010_2019_MPO
101189569,2016-05-07,2016,,19.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,36.04001,-86.74347,False,Crashes_2010_2019_MPO
100914720,2015-07-30,2015,,94.0,,,0,0,N,0.0,0.0,0.0,,,,,,,,35.92523,-86.87258,False,Crashes_2010_2019_MPO
